capture_2025-10-04T10:46:19.955Z.jpg,,1
capture_2025-10-04T10:46:20.695Z.jpg,,1
capture_2025-10-04T10:46:25.732Z.jpg,,1
capture_2025-10-04T10:46:28.707Z.jpg,,1
capture_2025-10-04T10:46:32.685Z.jpg,,1
capture_2025-10-04T10:46:36.715Z.jpg,,1
capture_2025-10-04T10:46:41.577Z.jpg,,1
capture_2025-10-04T10:46:45.567Z.jpg,,1
capture_2025-10-04T10:46:49.686Z.jpg,,1
capture_2025-10-04T10:46:55.717Z.jpg,,1
capture_2025-10-04T10:46:57.625Z.jpg,,1
capture_2025-10-04T10:47:01.647Z.jpg,,1
capture_2025-10-04T10:47:04.737Z.jpg,,1
capture_2025-10-04T10:47:09.534Z.jpg,,0
capture_2025-10-04T10:47:18.934Z.jpg,,0
capture_2025-10-04T10:47:20.061Z.jpg,,0
capture_2025-10-04T10:47:21.988Z.jpg,,0
capture_2025-10-04T10:47:26.528Z.jpg,,4
capture_2025-10-04T10:47:38.147Z.jpg,,0
capture_2025-10-04T10:47:41.558Z.jpg,,0
capture_2025-10-04T10:47:43.683Z.jpg,,0
capture_2025-10-04T10:47:47.416Z.jpg,,0
capture_2025-10-04T10:47:49.007Z.jpg,,0
capture_2025-10-04T10:47:53.034Z.jpg,,0
capture_2025-10-04T10:47:53.358Z.jpg,,0
capture_2025-10-04T10:47:57.905Z.jpg,,0
capture_2025-10-04T10:48:05.907Z.jpg,,0
capture_2025-10-04T10:48:06.288Z.jpg,,0
capture_2025-10-04T10:48:08.706Z.jpg,,0
capture_2025-10-04T10:48:12.614Z.jpg,,0
capture_2025-10-04T10:48:16.597Z.jpg,,0
capture_2025-10-04T10:48:21.620Z.jpg,,0
capture_2025-10-04T10:48:25.475Z.jpg,,0
capture_2025-10-04T10:48:28.575Z.jpg,,0
capture_2025-10-04T10:48:32.715Z.jpg,,0
capture_2025-10-04T10:48:36.726Z.jpg,,0
capture_2025-10-04T10:48:40.642Z.jpg,,1
capture_2025-10-04T10:48:44.720Z.jpg,,1
capture_2025-10-04T10:48:48.586Z.jpg,,1
capture_2025-10-04T10:48:52.751Z.jpg,,1
capture_2025-10-04T10:48:56.644Z.jpg,,0
capture_2025-10-04T10:49:00.716Z.jpg,,0
capture_2025-10-04T10:49:04.699Z.jpg,,0
capture_2025-10-04T10:49:08.585Z.jpg,,0
capture_2025-10-04T10:49:12.609Z.jpg,,0
capture_2025-10-04T10:49:16.694Z.jpg,,0
capture_2025-10-04T10:49:20.569Z.jpg,,0
capture_2025-10-04T10:49:24.601Z.jpg,,0
capture_2025-10-04T10:49:28.670Z.jpg,,0
capture_2025-10-04T10:49:32.553Z.jpg,,0
capture_2025-10-04T10:49:36.565Z.jpg,,0
capture_2025-10-04T10:49:40.551Z.jpg,,0
capture_2025-10-04T10:49:44.667Z.jpg,,0
capture_2025-10-04T10:49:48.648Z.jpg,,0
capture_2025-10-04T10:49:52.555Z.jpg,,0
capture_2025-10-04T10:49:56.555Z.jpg,,0
capture_2025-10-04T10:50:00.706Z.jpg,,0
capture_2025-10-04T10:50:04.543Z.jpg,,0
capture_2025-10-04T10:50:08.553Z.jpg,,0
capture_2025-10-04T10:50:12.583Z.jpg,,0
capture_2025-10-04T10:50:17.590Z.jpg,,0
capture_2025-10-04T10:50:21.580Z.jpg,,0
capture_2025-10-04T10:50:25.542Z.jpg,,0
capture_2025-10-04T10:50:29.531Z.jpg,,2
capture_2025-10-04T10:50:33.524Z.jpg,,1
capture_2025-10-04T10:50:37.637Z.jpg,,0
capture_2025-10-04T10:50:41.517Z.jpg,,1
capture_2025-10-04T10:50:45.538Z.jpg,,2
capture_2025-10-04T10:50:49.576Z.jpg,,1
capture_2025-10-04T10:50:53.631Z.jpg,,1
capture_2025-10-04T10:50:57.704Z.jpg,,1
capture_2025-10-04T10:51:01.630Z.jpg,,1
capture_2025-10-04T10:51:05.651Z.jpg,,1
capture_2025-10-04T10:51:09.549Z.jpg,,1
capture_2025-10-04T10:51:13.510Z.jpg,,1
capture_2025-10-04T10:51:57.765Z.jpg,,2
capture_2025-10-04T10:52:37.339Z.jpg,,1
capture_2025-10-04T10:52:40.780Z.jpg,,1
capture_2025-10-04T10:52:44.686Z.jpg,,1
capture_2025-10-04T10:52:48.614Z.jpg,,1
capture_2025-10-04T10:52:52.718Z.jpg,,1
capture_2025-10-04T10:52:56.608Z.jpg,,1
capture_2025-10-04T10:53:00.662Z.jpg,,1
capture_2025-10-04T10:53:04.550Z.jpg,,1
capture_2025-10-04T10:53:08.660Z.jpg,,1
capture_2025-10-04T10:53:12.650Z.jpg,,1
capture_2025-10-04T10:53:16.662Z.jpg,,1
capture_2025-10-04T10:53:20.704Z.jpg,,1
capture_2025-10-04T10:53:24.660Z.jpg,,1
capture_2025-10-04T10:53:28.669Z.jpg,,1
capture_2025-10-04T10:53:32.598Z.jpg,,1
capture_2025-10-04T10:53:36.702Z.jpg,,1
capture_2025-10-04T10:53:40.719Z.jpg,,1
capture_2025-10-04T10:53:44.693Z.jpg,,1
capture_2025-10-04T10:53:48.684Z.jpg,,1
capture_2025-10-04T10:53:52.559Z.jpg,,1
capture_2025-10-04T10:53:56.622Z.jpg,,0
capture_2025-10-04T10:54:00.678Z.jpg,,0
capture_2025-10-04T10:54:04.891Z.jpg,,1
capture_2025-10-04T10:54:08.678Z.jpg,,1
capture_2025-10-04T10:54:12.792Z.jpg,,0
capture_2025-10-04T10:54:16.551Z.jpg,,2
capture_2025-10-04T10:54:20.660Z.jpg,,1
capture_2025-10-04T10:54:24.662Z.jpg,,1
capture_2025-10-04T10:54:28.680Z.jpg,,0
capture_2025-10-04T10:54:32.702Z.jpg,,0
capture_2025-10-04T10:54:36.692Z.jpg,,0
capture_2025-10-04T10:54:40.544Z.jpg,,0
capture_2025-10-04T10:54:44.538Z.jpg,,0
capture_2025-10-04T10:54:48.550Z.jpg,,0
capture_2025-10-04T10:54:52.682Z.jpg,,0
capture_2025-10-04T10:54:56.668Z.jpg,,0
capture_2025-10-04T10:55:00.649Z.jpg,,1
capture_2025-10-04T10:55:04.609Z.jpg,,1
capture_2025-10-04T10:55:08.683Z.jpg,,1
capture_2025-10-04T10:55:12.679Z.jpg,,1
capture_2025-10-04T10:55:16.658Z.jpg,,1
capture_2025-10-04T10:55:20.597Z.jpg,,2
capture_2025-10-04T10:55:24.690Z.jpg,,2
capture_2025-10-04T10:55:28.660Z.jpg,,1
capture_2025-10-04T10:55:32.561Z.jpg,,1
capture_2025-10-04T10:55:36.693Z.jpg,,1
capture_2025-10-04T10:55:40.671Z.jpg,,1
capture_2025-10-04T10:55:44.699Z.jpg,,1
capture_2025-10-04T10:55:48.720Z.jpg,,1
capture_2025-10-04T10:55:52.649Z.jpg,,1
capture_2025-10-04T10:55:56.672Z.jpg,,1
capture_2025-10-04T10:56:00.679Z.jpg,,1
capture_2025-10-04T10:56:04.808Z.jpg,,1
capture_2025-10-04T10:56:08.674Z.jpg,,1
capture_2025-10-04T10:56:12.722Z.jpg,,1
capture_2025-10-04T10:56:17.048Z.jpg,,1
capture_2025-10-04T10:56:20.719Z.jpg,,1
capture_2025-10-04T10:56:24.597Z.jpg,,2
capture_2025-10-04T10:56:28.676Z.jpg,,1
capture_2025-10-04T10:56:32.677Z.jpg,,1
capture_2025-10-04T10:56:36.590Z.jpg,,1
capture_2025-10-04T10:56:41.010Z.jpg,,1
capture_2025-10-04T10:56:44.721Z.jpg,,1
capture_2025-10-04T10:56:48.655Z.jpg,,1
capture_2025-10-04T10:56:52.619Z.jpg,,2
capture_2025-10-04T10:56:56.701Z.jpg,,1
capture_2025-10-04T10:57:00.720Z.jpg,,1
capture_2025-10-04T10:57:04.667Z.jpg,,0
capture_2025-10-04T10:57:08.687Z.jpg,,0
capture_2025-10-04T10:57:12.569Z.jpg,,0
capture_2025-10-04T10:57:16.587Z.jpg,,0
capture_2025-10-04T10:57:20.571Z.jpg,,0
capture_2025-10-04T10:57:24.726Z.jpg,,0
capture_2025-10-04T10:57:28.600Z.jpg,,1
capture_2025-10-04T10:57:32.668Z.jpg,,1
capture_2025-10-04T10:57:36.678Z.jpg,,1
capture_2025-10-04T10:57:40.547Z.jpg,,0
capture_2025-10-04T10:57:44.601Z.jpg,,0
capture_2025-10-04T10:57:48.677Z.jpg,,0
capture_2025-10-04T10:57:52.667Z.jpg,,0
capture_2025-10-04T10:57:56.568Z.jpg,,0
capture_2025-10-04T10:58:00.710Z.jpg,,0
capture_2025-10-04T10:58:04.566Z.jpg,,0
capture_2025-10-04T10:58:08.677Z.jpg,,0
capture_2025-10-04T10:58:12.669Z.jpg,,0
capture_2025-10-04T10:58:16.611Z.jpg,,0
capture_2025-10-04T10:58:20.747Z.jpg,,0
capture_2025-10-04T10:58:24.556Z.jpg,,0
capture_2025-10-04T10:58:28.658Z.jpg,,0
capture_2025-10-04T10:58:32.687Z.jpg,,0
capture_2025-10-04T10:58:36.657Z.jpg,,0
capture_2025-10-04T10:58:40.687Z.jpg,,0
capture_2025-10-04T10:58:44.678Z.jpg,,0
capture_2025-10-04T10:58:48.668Z.jpg,,0
capture_2025-10-04T10:58:52.709Z.jpg,,0
capture_2025-10-04T10:58:56.556Z.jpg,,0
capture_2025-10-04T10:59:00.672Z.jpg,,0
capture_2025-10-04T10:59:04.712Z.jpg,,0
capture_2025-10-04T10:59:08.566Z.jpg,,0
capture_2025-10-04T10:59:12.667Z.jpg,,0
capture_2025-10-04T10:59:16.578Z.jpg,,0
capture_2025-10-04T10:59:20.690Z.jpg,,0
capture_2025-10-04T10:59:24.708Z.jpg,,0
capture_2025-10-04T10:59:28.688Z.jpg,,0
capture_2025-10-04T10:59:32.692Z.jpg,,0
capture_2025-10-04T10:59:36.658Z.jpg,,0
capture_2025-10-04T10:59:40.586Z.jpg,,0
capture_2025-10-04T10:59:44.560Z.jpg,,0
capture_2025-10-04T10:59:48.668Z.jpg,,0
capture_2025-10-04T10:59:52.666Z.jpg,,0
capture_2025-10-04T10:59:56.697Z.jpg,,0
capture_2025-10-04T11:00:00.669Z.jpg,,0
capture_2025-10-04T11:00:04.596Z.jpg,,0
capture_2025-10-04T11:00:08.567Z.jpg,,0
capture_2025-10-04T11:00:12.687Z.jpg,,0
capture_2025-10-04T11:00:16.701Z.jpg,,0
capture_2025-10-04T11:00:20.579Z.jpg,,0
capture_2025-10-04T11:00:24.547Z.jpg,,0
capture_2025-10-04T11:00:28.576Z.jpg,,0
capture_2025-10-04T11:00:32.667Z.jpg,,0
capture_2025-10-04T11:00:36.667Z.jpg,,0
capture_2025-10-04T11:00:40.646Z.jpg,,0
capture_2025-10-04T11:00:44.586Z.jpg,,0
capture_2025-10-04T11:00:48.658Z.jpg,,0
capture_2025-10-04T11:00:52.699Z.jpg,,0
capture_2025-10-04T11:00:56.649Z.jpg,,0
capture_2025-10-04T11:01:00.668Z.jpg,,0
capture_2025-10-04T11:01:04.587Z.jpg,,0
capture_2025-10-04T11:01:08.656Z.jpg,,0
capture_2025-10-04T11:01:12.677Z.jpg,,0
capture_2025-10-04T11:01:16.575Z.jpg,,0
capture_2025-10-04T11:01:20.692Z.jpg,,0
capture_2025-10-04T11:01:24.658Z.jpg,,0
capture_2025-10-04T11:01:28.565Z.jpg,,0
capture_2025-10-04T11:01:32.671Z.jpg,,0
capture_2025-10-04T11:01:36.707Z.jpg,,0
capture_2025-10-04T11:01:40.686Z.jpg,,0
capture_2025-10-04T11:01:44.560Z.jpg,,0
capture_2025-10-04T11:01:49.591Z.jpg,,0
capture_2025-10-04T11:01:53.665Z.jpg,,0
capture_2025-10-04T11:01:57.579Z.jpg,,0
capture_2025-10-04T11:02:01.558Z.jpg,,0
capture_2025-10-04T11:02:04.567Z.jpg,,0
capture_2025-10-04T11:02:09.706Z.jpg,,0
capture_2025-10-04T11:02:13.549Z.jpg,,0
capture_2025-10-04T11:02:17.679Z.jpg,,0
capture_2025-10-04T11:02:21.587Z.jpg,,0
capture_2025-10-04T11:02:25.561Z.jpg,,0
capture_2025-10-04T11:02:29.661Z.jpg,,0
capture_2025-10-04T11:02:33.690Z.jpg,,0
capture_2025-10-04T11:02:37.674Z.jpg,,0
capture_2025-10-04T11:02:41.610Z.jpg,,0
capture_2025-10-04T11:02:45.746Z.jpg,,0
capture_2025-10-04T11:03:02.111Z.jpg,,0
capture_2025-10-04T11:03:59.462Z.jpg,,0
capture_2025-10-04T11:04:57.679Z.jpg,,0
capture_2025-10-04T11:05:44.469Z.jpg,,0
capture_2025-10-04T11:05:44.899Z.jpg,,0
capture_2025-10-04T11:05:48.589Z.jpg,,0
capture_2025-10-04T11:05:52.674Z.jpg,,2
capture_2025-10-04T11:05:56.751Z.jpg,,1
capture_2025-10-04T11:06:00.731Z.jpg,,1
capture_2025-10-04T11:06:04.613Z.jpg,,0
capture_2025-10-04T11:06:08.611Z.jpg,,0
capture_2025-10-04T11:06:12.601Z.jpg,,0
capture_2025-10-04T11:06:16.733Z.jpg,,0
capture_2025-10-04T11:06:20.705Z.jpg,,0
capture_2025-10-04T11:06:24.760Z.jpg,,0
capture_2025-10-04T11:06:28.686Z.jpg,,0
capture_2025-10-04T11:06:32.723Z.jpg,,0
capture_2025-10-04T11:06:36.572Z.jpg,,0
capture_2025-10-04T11:06:40.626Z.jpg,,1
capture_2025-10-04T11:06:44.914Z.jpg,,0
capture_2025-10-04T11:06:48.622Z.jpg,,7
capture_2025-10-04T11:06:52.594Z.jpg,,4
capture_2025-10-04T11:06:56.593Z.jpg,,0
capture_2025-10-04T11:07:00.644Z.jpg,,4
capture_2025-10-04T11:07:04.732Z.jpg,,5
capture_2025-10-04T11:07:08.594Z.jpg,,4
capture_2025-10-04T11:07:12.576Z.jpg,,6
capture_2025-10-04T11:07:16.572Z.jpg,,6
capture_2025-10-04T11:07:20.688Z.jpg,,0
capture_2025-10-04T11:07:24.733Z.jpg,,0
capture_2025-10-04T11:07:28.756Z.jpg,,0
capture_2025-10-04T11:07:32.692Z.jpg,,0
capture_2025-10-04T11:07:36.673Z.jpg,,5
capture_2025-10-04T11:07:40.692Z.jpg,,6
capture_2025-10-04T11:07:44.642Z.jpg,,5
capture_2025-10-04T11:07:48.745Z.jpg,,5
capture_2025-10-04T11:07:52.814Z.jpg,,6
capture_2025-10-04T11:07:56.736Z.jpg,,2
capture_2025-10-04T11:08:00.634Z.jpg,,3
capture_2025-10-04T11:08:04.684Z.jpg,,4
capture_2025-10-04T11:08:08.690Z.jpg,,3
capture_2025-10-04T11:08:12.673Z.jpg,,4
capture_2025-10-04T11:08:16.562Z.jpg,,0
capture_2025-10-04T11:08:20.653Z.jpg,,1
capture_2025-10-04T11:08:24.552Z.jpg,,0
capture_2025-10-04T11:08:28.554Z.jpg,,0
capture_2025-10-04T11:08:32.665Z.jpg,,0
capture_2025-10-04T11:08:36.724Z.jpg,,0
capture_2025-10-04T11:08:40.582Z.jpg,,0
capture_2025-10-04T11:08:44.736Z.jpg,,0
capture_2025-10-04T11:08:48.593Z.jpg,,2
capture_2025-10-04T11:08:52.687Z.jpg,,4
capture_2025-10-04T11:08:56.622Z.jpg,,5
capture_2025-10-04T11:09:00.768Z.jpg,,5
capture_2025-10-04T11:09:04.831Z.jpg,,5
capture_2025-10-04T11:09:08.581Z.jpg,,5
capture_2025-10-04T11:09:12.773Z.jpg,,5
capture_2025-10-04T11:09:16.643Z.jpg,,3
capture_2025-10-04T11:09:20.737Z.jpg,,2
capture_2025-10-04T11:09:24.665Z.jpg,,2
capture_2025-10-04T11:09:28.586Z.jpg,,0
capture_2025-10-04T11:09:32.655Z.jpg,,0
capture_2025-10-04T11:09:36.665Z.jpg,,0
capture_2025-10-04T11:09:40.713Z.jpg,,0
capture_2025-10-04T11:09:44.759Z.jpg,,0
capture_2025-10-04T11:09:48.661Z.jpg,,1
capture_2025-10-04T11:09:52.775Z.jpg,,6
capture_2025-10-04T11:09:56.803Z.jpg,,5
capture_2025-10-04T11:10:00.591Z.jpg,,5
capture_2025-10-04T11:10:04.693Z.jpg,,6
capture_2025-10-04T11:10:08.686Z.jpg,,6
capture_2025-10-04T11:10:12.774Z.jpg,,2
capture_2025-10-04T11:10:16.607Z.jpg,,0
capture_2025-10-04T11:10:20.712Z.jpg,,0
capture_2025-10-04T11:10:24.675Z.jpg,,0
capture_2025-10-04T11:10:28.753Z.jpg,,0
capture_2025-10-04T11:10:32.713Z.jpg,,0
capture_2025-10-04T11:10:36.601Z.jpg,,0
capture_2025-10-04T11:10:40.729Z.jpg,,0
capture_2025-10-04T11:10:44.634Z.jpg,,0
capture_2025-10-04T11:10:48.594Z.jpg,,0
capture_2025-10-04T11:10:52.772Z.jpg,,0
capture_2025-10-04T11:10:56.713Z.jpg,,0
capture_2025-10-04T11:11:00.752Z.jpg,,0
capture_2025-10-04T11:11:04.703Z.jpg,,0
capture_2025-10-04T11:11:08.581Z.jpg,,0
capture_2025-10-04T11:11:12.718Z.jpg,,1
capture_2025-10-04T11:11:16.617Z.jpg,,0
capture_2025-10-04T11:11:20.623Z.jpg,,1
capture_2025-10-04T11:11:24.726Z.jpg,,1
capture_2025-10-04T11:11:28.698Z.jpg,,0
capture_2025-10-04T11:11:32.704Z.jpg,,0
capture_2025-10-04T11:11:36.706Z.jpg,,0
capture_2025-10-04T11:11:40.624Z.jpg,,0
capture_2025-10-04T11:11:44.725Z.jpg,,0
capture_2025-10-04T11:11:48.706Z.jpg,,0
capture_2025-10-04T11:11:52.736Z.jpg,,0
capture_2025-10-04T11:11:56.716Z.jpg,,1
capture_2025-10-04T11:12:00.585Z.jpg,,0
capture_2025-10-04T11:12:04.796Z.jpg,,0
capture_2025-10-04T11:12:08.695Z.jpg,,0
capture_2025-10-04T11:12:12.896Z.jpg,,0
capture_2025-10-04T11:12:16.613Z.jpg,,0
capture_2025-10-04T11:12:20.665Z.jpg,,0
capture_2025-10-04T11:12:24.685Z.jpg,,1
capture_2025-10-04T11:12:28.596Z.jpg,,1
capture_2025-10-04T11:12:32.715Z.jpg,,0
capture_2025-10-04T11:12:36.756Z.jpg,,2
capture_2025-10-04T11:12:40.789Z.jpg,,2
capture_2025-10-04T11:12:44.738Z.jpg,,3
capture_2025-10-04T11:12:48.568Z.jpg,,2
capture_2025-10-04T11:12:52.604Z.jpg,,1
capture_2025-10-04T11:12:56.710Z.jpg,,2
capture_2025-10-04T11:13:00.706Z.jpg,,2
capture_2025-10-04T11:13:04.574Z.jpg,,2
capture_2025-10-04T11:13:08.603Z.jpg,,2
capture_2025-10-04T11:13:12.738Z.jpg,,2
capture_2025-10-04T11:13:16.872Z.jpg,,2
capture_2025-10-04T11:13:20.734Z.jpg,,2
capture_2025-10-04T11:13:24.694Z.jpg,,2
capture_2025-10-04T11:13:28.704Z.jpg,,1
capture_2025-10-04T11:13:32.725Z.jpg,,2
capture_2025-10-04T11:13:36.715Z.jpg,,2
capture_2025-10-04T11:13:40.603Z.jpg,,1
capture_2025-10-04T11:13:44.615Z.jpg,,1
capture_2025-10-04T11:13:48.735Z.jpg,,1
capture_2025-10-04T11:13:52.693Z.jpg,,2
capture_2025-10-04T11:13:56.644Z.jpg,,1
capture_2025-10-04T11:14:00.612Z.jpg,,1
capture_2025-10-04T11:14:04.835Z.jpg,,1
capture_2025-10-04T11:14:08.586Z.jpg,,1
capture_2025-10-04T11:14:12.603Z.jpg,,1
capture_2025-10-04T11:14:16.787Z.jpg,,1
capture_2025-10-04T11:14:20.695Z.jpg,,1
capture_2025-10-04T11:14:24.748Z.jpg,,1
capture_2025-10-04T11:14:28.719Z.jpg,,1
capture_2025-10-04T11:14:32.696Z.jpg,,1
capture_2025-10-04T11:14:36.654Z.jpg,,1
capture_2025-10-04T11:14:40.736Z.jpg,,1
capture_2025-10-04T11:14:44.715Z.jpg,,1
capture_2025-10-04T11:14:48.735Z.jpg,,1
capture_2025-10-04T11:14:52.720Z.jpg,,1
capture_2025-10-04T11:14:56.715Z.jpg,,1
capture_2025-10-04T11:15:00.638Z.jpg,,1
capture_2025-10-04T11:15:04.634Z.jpg,,1
capture_2025-10-04T11:15:08.592Z.jpg,,1
capture_2025-10-04T11:15:12.775Z.jpg,,1
capture_2025-10-04T11:15:16.747Z.jpg,,1
capture_2025-10-04T11:15:20.612Z.jpg,,1
capture_2025-10-04T11:15:24.614Z.jpg,,1
capture_2025-10-04T11:15:28.707Z.jpg,,2
capture_2025-10-04T11:15:32.735Z.jpg,,2
capture_2025-10-04T11:15:36.757Z.jpg,,2
capture_2025-10-04T11:15:40.756Z.jpg,,2
capture_2025-10-04T11:15:44.656Z.jpg,,2
capture_2025-10-04T11:15:48.614Z.jpg,,2
capture_2025-10-04T11:15:52.747Z.jpg,,2
capture_2025-10-04T11:15:56.726Z.jpg,,2
capture_2025-10-04T11:16:00.657Z.jpg,,2
capture_2025-10-04T11:16:04.622Z.jpg,,2
capture_2025-10-04T11:16:08.778Z.jpg,,2
capture_2025-10-04T11:16:12.614Z.jpg,,2
capture_2025-10-04T11:16:16.706Z.jpg,,2
capture_2025-10-04T11:16:20.708Z.jpg,,2
capture_2025-10-04T11:16:24.696Z.jpg,,2
capture_2025-10-04T11:16:28.656Z.jpg,,2
capture_2025-10-04T11:16:32.606Z.jpg,,2
capture_2025-10-04T11:16:36.603Z.jpg,,2
capture_2025-10-04T11:16:40.738Z.jpg,,2
capture_2025-10-04T11:16:44.635Z.jpg,,2
capture_2025-10-04T11:16:48.726Z.jpg,,1
capture_2025-10-04T11:16:52.734Z.jpg,,2
capture_2025-10-04T11:16:56.755Z.jpg,,2
capture_2025-10-04T11:17:00.635Z.jpg,,2
capture_2025-10-04T11:17:04.597Z.jpg,,2
capture_2025-10-04T11:17:08.617Z.jpg,,2
capture_2025-10-04T11:17:12.623Z.jpg,,2
capture_2025-10-04T11:17:16.704Z.jpg,,2
capture_2025-10-04T11:17:20.675Z.jpg,,2
capture_2025-10-04T11:17:24.705Z.jpg,,2
capture_2025-10-04T11:17:28.713Z.jpg,,2
capture_2025-10-04T11:17:32.640Z.jpg,,2
capture_2025-10-04T11:17:36.594Z.jpg,,1
capture_2025-10-04T11:17:40.695Z.jpg,,2
capture_2025-10-04T11:17:44.695Z.jpg,,1
capture_2025-10-04T11:17:48.675Z.jpg,,2
capture_2025-10-04T11:17:52.702Z.jpg,,2
capture_2025-10-04T11:17:56.633Z.jpg,,2
capture_2025-10-04T11:18:00.901Z.jpg,,2
capture_2025-10-04T11:18:04.614Z.jpg,,2
capture_2025-10-04T11:18:08.634Z.jpg,,2
capture_2025-10-04T11:18:12.609Z.jpg,,2
capture_2025-10-04T11:18:16.695Z.jpg,,2
capture_2025-10-04T11:18:20.634Z.jpg,,1
capture_2025-10-04T11:18:24.725Z.jpg,,2
capture_2025-10-04T11:18:28.593Z.jpg,,2
capture_2025-10-04T11:18:32.635Z.jpg,,2
capture_2025-10-04T11:18:36.726Z.jpg,,2
capture_2025-10-04T11:18:40.629Z.jpg,,2
capture_2025-10-04T11:18:44.734Z.jpg,,2
capture_2025-10-04T11:18:48.698Z.jpg,,2
capture_2025-10-04T11:18:52.607Z.jpg,,2
capture_2025-10-04T11:18:56.583Z.jpg,,2
capture_2025-10-04T11:19:00.703Z.jpg,,2
capture_2025-10-04T11:19:04.717Z.jpg,,2
capture_2025-10-04T11:19:08.607Z.jpg,,2
capture_2025-10-04T11:19:12.705Z.jpg,,1
capture_2025-10-04T11:19:16.622Z.jpg,,2
